RC-COMBINED GENDER BY RACE INDICATOR,RC-ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.8844212414259502,0.011100271034331765,0.8601899532529677,0.9049170836674798,0.8844212414259502,0.011100271034331765,0.8601899532529677,0.9049170836674798,1.0,0.0,N/A,N/A,5690673.000740782,1450,258361.51955697747
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,0,0.8831833737861549,0.011401940941012777,0.8582645997434328,0.9042100903818308,0.8842779928981462,0.011142382963996398,0.8599501578845893,0.9048474750304953,0.9986003641909373,0.0013997368280916009,0.9896321447390565,0.9998125220959297,5682708.131031279,1449,258316.14407645614
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,1,0.0012378676397949676,0.001234880316533374,0.00016667106299167607,0.009130783065913221,1.0,0.0,N/A,N/A,0.0013996358090621573,0.0013997368280916002,0.0001874779040700363,0.010367855260947223,7964.8697095,1,7964.8697095
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.11557875857404983,0.011100271034331767,0.09508291633252025,0.1398100467470324,0.11557875857404983,0.011100271034331767,0.09508291633252025,0.1398100467470324,1.0,0.0,N/A,N/A,743673.8174854786,219,73512.76277972062
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.11557875857404983,0.011100271034331767,0.09508291633252025,0.1398100467470324,0.11572200710185332,0.011142382963996396,0.09515252496950417,0.14004984211541036,1.0,0.0,N/A,N/A,743673.8174854786,219,73512.76277972062
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"2 - Female, White, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,6302228.036565888,1531,267333.30818357406
"2 - Female, White, Not Hisp",Overall,0,0.9996860179065851,0.00031480692692345937,0.9976509499469772,0.9999581061107146,1.0,0.0,N/A,N/A,0.9996860179065851,0.00031480692692345937,0.9976509499469772,0.9999581061107146,6300249.249813789,1530,267421.35580196313
"2 - Female, White, Not Hisp",Overall,1,0.00031398209341505356,0.00031480692692345964,4.189388928553026e-05,0.0023490500530218756,1.0,0.0,N/A,N/A,0.00031398209341505356,0.00031480692692345964,4.189388928553026e-05,0.0023490500530218756,1978.7867521,1,1978.7867521
"2 - Female, White, Not Hisp",Overall,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"2 - Female, White, Not Hisp",Overall,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.8519635533025786,0.011633340432506502,0.8270435723566075,0.8738407116259083,0.8519635533025786,0.011633340432506502,0.8270435723566075,0.8738407116259083,1.0,0.0,N/A,N/A,5369268.5917558065,1298,237712.31985947533
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,0,0.8516495712091633,0.011662791099709286,0.8266668205135104,0.8735821747513345,0.8519170579104219,0.011640824125485432,0.8269806681005979,0.8738079085999922,0.9996314606508716,0.00036994480067347027,0.9972368920658325,0.9999509468298368,5367289.805003705,1297,237847.48826244342
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,1,0.00031398209341505356,0.00031480692692345964,4.189388928553026e-05,0.0023490500530218756,1.0,0.0,N/A,N/A,0.000368539349128168,0.0003699448006734691,4.905317016317153e-05,0.0027631079341691733,1978.7867521,1,1978.7867521
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.1480364466974203,0.011633340432506502,0.12615928837409063,0.17295642764339136,0.1480364466974203,0.011633340432506502,0.12615928837409063,0.17295642764339136,1.0,0.0,N/A,N/A,932959.4448100739,233,84085.24509777859
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.1480364466974203,0.011633340432506502,0.12615928837409063,0.17295642764339136,0.14808294208957665,0.011640824125485432,0.1261920914000064,0.17301933189940075,1.0,0.0,N/A,N/A,932959.4448100739,233,84085.24509777859
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"3 - Male, Black, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1692574.110508432,283,158658.92794183682
"3 - Male, Black, Not Hisp",Overall,0,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1692574.110508432,283,158658.92794183682
"3 - Male, Black, Not Hisp",Overall,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"3 - Male, Black, Not Hisp",Overall,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"3 - Male, Black, Not Hisp",Overall,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.9147024971021436,0.023062138570631864,0.8555427412229059,0.9510214891117474,0.9147024971021436,0.023062138570631864,0.8555427412229059,0.9510214891117474,1.0,0.0,N/A,N/A,1548201.7654125022,252,154364.93920680377
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,0,0.9147024971021436,0.023062138570631864,0.8555427412229059,0.9510214891117474,0.9147024971021436,0.023062138570631864,0.8555427412229059,0.9510214891117474,1.0,0.0,N/A,N/A,1548201.7654125022,252,154364.93920680377
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.0852975028978566,0.023062138570631864,0.048978510888252745,0.14445725877709434,0.0852975028978566,0.023062138570631864,0.048978510888252745,0.14445725877709434,1.0,0.0,N/A,N/A,144372.34509593004,31,39885.88078671229
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.0852975028978566,0.023062138570631864,0.048978510888252745,0.14445725877709434,0.0852975028978566,0.023062138570631864,0.048978510888252745,0.14445725877709434,1.0,0.0,N/A,N/A,144372.34509593004,31,39885.88078671229
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"4 - Female, Black, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1362779.0549736181,297,156129.20147145726
"4 - Female, Black, Not Hisp",Overall,0,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1362779.0549736181,297,156129.20147145726
"4 - Female, Black, Not Hisp",Overall,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"4 - Female, Black, Not Hisp",Overall,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"4 - Female, Black, Not Hisp",Overall,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.8594520468411229,0.028052321069181815,0.7931952002017656,0.9069709491700625,0.8594520468411229,0.028052321069181815,0.7931952002017656,0.9069709491700625,1.0,0.0,N/A,N/A,1171243.2481892873,252,129436.91212298772
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,0,0.8594520468411229,0.028052321069181815,0.7931952002017656,0.9069709491700625,0.8594520468411229,0.028052321069181815,0.7931952002017656,0.9069709491700625,1.0,0.0,N/A,N/A,1171243.2481892873,252,129436.91212298772
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.14054795315887716,0.028052321069181815,0.0930290508299375,0.2068047997982343,0.14054795315887716,0.028052321069181815,0.0930290508299375,0.2068047997982343,1.0,0.0,N/A,N/A,191535.80678433095,45,48853.89167674982
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.14054795315887716,0.028052321069181815,0.0930290508299375,0.2068047997982343,0.14054795315887716,0.028052321069181815,0.0930290508299375,0.2068047997982343,1.0,0.0,N/A,N/A,191535.80678433095,45,48853.89167674982
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"5 - Male, Hispanic",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3259300.5237507047,604,299465.3839943211
"5 - Male, Hispanic",Overall,0,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3259300.5237507047,604,299465.3839943211
"5 - Male, Hispanic",Overall,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"5 - Male, Hispanic",Overall,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"5 - Male, Hispanic",Overall,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,Overall,0.8600359917407239,0.02837126071874908,0.7928493221442813,0.9079611745181527,0.8600359917407239,0.02837126071874908,0.7928493221442813,0.9079611745181527,1.0,0.0,N/A,N/A,2803115.758324998,528,263755.00857541343
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,0,0.8600359917407239,0.02837126071874908,0.7928493221442813,0.9079611745181527,0.8600359917407239,0.02837126071874908,0.7928493221442813,0.9079611745181527,1.0,0.0,N/A,N/A,2803115.758324998,528,263755.00857541343
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.13996400825927494,0.028371260718749097,0.09203882548184608,0.20715067785571767,0.13996400825927494,0.028371260718749097,0.09203882548184608,0.20715067785571767,1.0,0.0,N/A,N/A,456184.7654257028,76,105701.64031714313
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.13996400825927494,0.028371260718749097,0.09203882548184608,0.20715067785571767,0.13996400825927494,0.028371260718749097,0.09203882548184608,0.20715067785571767,1.0,0.0,N/A,N/A,456184.7654257028,76,105701.64031714313
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3033814.5656443676,557,279757.79553787975
"6 - Female, Hispanic",Overall,0,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3033814.5656443676,557,279757.79553787975
"6 - Female, Hispanic",Overall,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",Overall,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",Overall,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,Overall,0.8838982481658751,0.01803762136349887,0.8424850907705184,0.9155151047515677,0.8838982481658751,0.01803762136349887,0.8424850907705184,0.9155151047515677,1.0,0.0,N/A,N/A,2681583.379833172,480,269601.1847739473
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,0,0.8838982481658751,0.01803762136349887,0.8424850907705184,0.9155151047515677,0.8838982481658751,0.01803762136349887,0.8424850907705184,0.9155151047515677,1.0,0.0,N/A,N/A,2681583.379833172,480,269601.1847739473
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.11610175183412531,0.01803762136349888,0.08448489524843274,0.15751490922948208,0.11610175183412531,0.01803762136349888,0.08448489524843274,0.15751490922948208,1.0,0.0,N/A,N/A,352231.18581119704,77,54104.310529948634
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.11610175183412531,0.01803762136349888,0.08448489524843274,0.15751490922948208,0.11610175183412531,0.01803762136349888,0.08448489524843274,0.15751490922948208,1.0,0.0,N/A,N/A,352231.18581119704,77,54104.310529948634
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,2677904.740175494,737,234588.88903842945
"7 - Male or Female, Other Races",Overall,0,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,2677904.740175494,737,234588.88903842945
"7 - Male or Female, Other Races",Overall,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",Overall,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",Overall,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,Overall,0.8530131551055535,0.04044809821852547,0.7522169815681651,0.9173134566886161,0.8530131551055535,0.04044809821852547,0.7522169815681651,0.9173134566886161,1.0,0.0,N/A,N/A,2284287.9714892157,625,222167.4725728904
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,0,0.8530131551055535,0.04044809821852547,0.7522169815681651,0.9173134566886161,0.8530131551055535,0.04044809821852547,0.7522169815681651,0.9173134566886161,1.0,0.0,N/A,N/A,2284287.9714892157,625,222167.4725728904
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",0 - Never used drug/used only marijuana,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,Overall,0.14698684489444713,0.040448098218525456,0.08268654331138449,0.24778301843183548,0.14698684489444713,0.040448098218525456,0.08268654331138449,0.24778301843183548,1.0,0.0,N/A,N/A,393616.76868628006,112,115489.579558859
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,0,0.14698684489444713,0.040448098218525456,0.08268654331138449,0.24778301843183548,0.14698684489444713,0.040448098218525456,0.08268654331138449,0.24778301843183548,1.0,0.0,N/A,N/A,393616.76868628006,112,115489.579558859
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,1,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,2,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"7 - Male or Female, Other Races",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
