RC-COMBINED GENDER BY RACE INDICATOR,RC-ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.003990604222968945,0.0019445506497735123,0.001497483477046699,0.010590431985333049,0.23808529625209765,0.1020897745526854,0.09165484138596892,0.4917965885397028,0.01203001600494281,0.005867678507584076,0.0044969104779979075,0.031779534972717266,34957.0271437,8,17277.98709972704
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.00318496032980403,0.002051833035332222,0.0008716722339052504,0.011566301119933781,0.32152962565099447,0.150695385551886,0.10581218494372766,0.6549225049004497,0.009601333933873447,0.006243933849865141,0.0025859490897248774,0.034981171858804234,27899.72106473,4,18050.61508615079
"2 - Female, White, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,8419415.278286664,2494,343559.84175671276
"2 - Female, White, Not Hisp",Overall,0,0.8744753841123596,0.00932311631746326,0.8545230860412439,0.8920369402403332,1.0,0.0,N/A,N/A,0.8744753841123596,0.00932311631746326,0.8545230860412439,0.8920369402403332,7362571.409481199,2180,309910.2212810699
"2 - Female, White, Not Hisp",Overall,1,0.06925793700839372,0.00697847881476978,0.05648762130815513,0.08465623723449166,1.0,0.0,N/A,N/A,0.06925793700839372,0.00697847881476978,0.05648762130815513,0.08465623723449166,583111.3329910855,181,63235.05669073715
"2 - Female, White, Not Hisp",Overall,2,0.047368030173627486,0.0065224273608273505,0.035860298216499165,0.062329907088912465,1.0,0.0,N/A,N/A,0.047368030173627486,0.0065224273608273505,0.035860298216499165,0.062329907088912465,398811.11694618297,97,58507.28948309635
"2 - Female, White, Not Hisp",Overall,3 - 3 or more,0.008898648705618354,0.0014949597857526246,0.006347150086012883,0.012462962707219093,1.0,0.0,N/A,N/A,0.008898648705618354,0.0014949597857526246,0.006347150086012883,0.012462962707219093,74921.41886818901,36,12138.695463247093
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.6703040534084256,0.01815089639084147,0.6328803349269508,0.7056869289236618,0.6703040534084256,0.01815089639084147,0.6328803349269508,0.7056869289236618,1.0,0.0,N/A,N/A,5643568.188364378,1769,271124.88165268255
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,0,0.5804243420748162,0.017439817089417508,0.5450471679787325,0.6149937663034207,0.6637400578907989,0.019185591817038217,0.6241846054984564,0.7011256942886407,0.8659120277184951,0.014085257195817606,0.8350193009046762,0.8917698496564164,4886833.573554193,1541,244384.5583537208
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,1,0.052574343389311426,0.006555685693610958,0.040860490934036216,0.06741029815750058,0.7591092900000713,0.04422565917931582,0.6597158190256106,0.8366590297662411,0.07843357521407848,0.009717410787866958,0.06100528496555919,0.10030897899383816,442645.2299778581,133,57720.91349217716
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,2,0.03184638343915928,0.0065695881315583704,0.020991105820389967,0.04803986482950411,0.6723180871660986,0.08931524496429166,0.4761159423188629,0.822442696994706,0.04751035485646218,0.009435034003475675,0.03177128636165191,0.07047879692812062,268127.927285833,70,56859.28045758902
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.005458984505137758,0.0016624485702363223,0.0029586730308384136,0.010050955591774241,0.6134621879939041,0.150966509623791,0.30643049873570083,0.8507681294786538,0.008144042210962914,0.0024522623272320247,0.004442627152026133,0.014883222056851338,45961.457546487,25,13640.859830462534
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.32969594659157425,0.01815089639084147,0.294313071076338,0.367119665073049,0.32969594659157425,0.01815089639084147,0.294313071076338,0.367119665073049,1.0,0.0,N/A,N/A,2775847.0899222842,725,193906.97509878516
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.2940510420375433,0.01729804714759364,0.26054021452570064,0.3299488369909453,0.3362599421092009,0.019185591817038217,0.29887430571135915,0.3758153945015434,0.8918855238515028,0.015804564149944078,0.8558124389619373,0.9197797332923421,2475737.835927006,639,179166.13844720554
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.01668359361908225,0.003232976714473812,0.01129170316975377,0.024586136262443596,0.24089070999992795,0.04422565917931581,0.16334097023375832,0.34028418097438884,0.0506029685580266,0.008834012438947927,0.035531745329310825,0.0715923101834986,140466.103013227,48,27965.50233017633
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.015521646734468215,0.00441894770873218,0.008743001297104747,0.027410597599352302,0.3276819128339014,0.08931524496429166,0.1775573030052941,0.5238840576811371,0.047078670195773914,0.013745294963251373,0.026005129037331848,0.08376079762969237,130683.18966034999,27,37856.74980959486
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.003439664200480594,0.0014367754926784535,0.0014850465764869188,0.007946474609711698,0.38653781200609577,0.150966509623791,0.14923187052134607,0.6935695012642992,0.01043283739469698,0.004280804533249327,0.004563230653895372,0.023672871494238544,28959.961321701998,11,12175.813877587894
"3 - Male, Black, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,2137588.007791593,361,198285.28842219428
"3 - Male, Black, Not Hisp",Overall,0,0.9114107652848401,0.026658071237522018,0.8412854181539404,0.9523088343550389,1.0,0.0,N/A,N/A,0.9114107652848401,0.026658071237522018,0.8412854181539404,0.9523088343550389,1948220.7220450328,334,190037.53977590366
"3 - Male, Black, Not Hisp",Overall,1,0.07644016712255089,0.026900256032062073,0.03707376616574619,0.15105025930845298,1.0,0.0,N/A,N/A,0.07644016712255089,0.026900256032062073,0.03707376616574619,0.15105025930845298,163397.58455475,20,59386.60529074976
"3 - Male, Black, Not Hisp",Overall,2,0.010910745965437637,0.006124049958832875,0.0035162109401474712,0.03333565098165953,1.0,0.0,N/A,N/A,0.010910745965437637,0.006124049958832875,0.0035162109401474712,0.03333565098165953,23322.67973178,5,13264.7688254741
"3 - Male, Black, Not Hisp",Overall,3 - 3 or more,0.0012383216271711394,0.0010527613457373172,0.00022426530309032367,0.00680640192025601,1.0,0.0,N/A,N/A,0.0012383216271711394,0.0010527613457373172,0.00022426530309032367,0.00680640192025601,2647.0214600299996,2,2237.24701215759
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.8056382776861203,0.03912695704323273,0.7150466620988236,0.8725621852212581,0.8056382776861203,0.03912695704323273,0.7150466620988236,0.8725621852212581,1.0,0.0,N/A,N/A,1722122.7209997242,293,167446.85647617045
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,0,0.7579308343239041,0.03953487177305618,0.6700828986035137,0.8283782947149302,0.8316018015071728,0.03250428854775735,0.7559905934134308,0.8872768738745942,0.9407830478223588,0.01926829724535008,0.888033774278855,0.9695337832827228,1620143.8621862542,274,159374.49722351116
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,1,0.03599598023776516,0.01326629488181463,0.017030329222358573,0.07448214822416763,0.4709039971099939,0.16700722198972656,0.1880317717973197,0.7737868872204969,0.04468007694613206,0.016340945891655283,0.021217766925390034,0.09165715203874758,76944.57568494999,14,29359.84524222714
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,2,0.010686902660406028,0.006115536876051624,0.003368888403807859,0.03336911381440066,0.9794841429045562,0.023233196758296507,0.8239861580979747,0.9979504120122938,0.013265137663394001,0.007501683575609795,0.004233811174663347,0.040772747488032855,22844.19496732,4,13256.13610081947
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.0010245604640450085,0.00102771492880952,0.00013646908322280968,0.007647823302779001,0.8273783172030569,0.20198284223159682,0.21868058803884122,0.9879633707661715,0.00127173756811513,0.0012758188321867522,0.00016929992338318982,0.009484864787602871,2190.0881612,1,2190.0881612
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.1943617223138792,0.03912695704323274,0.1274378147787415,0.2849533379011759,0.1943617223138792,0.03912695704323274,0.1274378147787415,0.2849533379011759,1.0,0.0,N/A,N/A,415465.28679186787,68,97776.31705853992
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.15347993096093576,0.029300350150258354,0.10335103046066574,0.2219057363811396,0.1683981984928269,0.03250428854775736,0.11272312612540544,0.244009406586569,0.7896613033356307,0.09571840296345234,0.5412529213933944,0.9227550630339122,328076.85985877796,60,75896.19985057031
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.040444186884785724,0.023047932869125938,0.012624516956269519,0.12199358493932001,0.5290960028900059,0.16700722198972656,0.22621311277950304,0.8119682282026802,0.2080872015502697,0.09580506584260884,0.07556110042908913,0.4579141275090824,86453.0088698,6,49787.87072382952
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.0002238433050316076,0.0002273108961686871,2.9107921625480242e-05,0.0017191413011713637,0.020515857095443714,0.023233196758296486,0.0020495879877061684,0.17601384190202563,0.0011516840989406233,0.001191222311806713,0.00014403826224670849,0.009144032364993214,478.48476446,1,478.48476446
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.00021376116312613093,0.00021579616389866163,2.8132652426476208e-05,0.00162224071576481,0.17262168279694318,0.20198284223159688,0.012036629233828573,0.781319411961159,0.0010998110151592664,0.0011464100175612917,0.0001353537536430651,0.008875464176707884,456.93329883,1,456.93329883
"4 - Female, Black, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,2063222.113307816,393,177264.90960865348
"4 - Female, Black, Not Hisp",Overall,0,0.8056421096027067,0.027529090849380315,0.7443706130503976,0.8550865907657826,1.0,0.0,N/A,N/A,0.8056421096027067,0.027529090849380315,0.7443706130503976,0.8550865907657826,1662218.6159442635,301,160247.90096859715
"4 - Female, Black, Not Hisp",Overall,1,0.13855946973669295,0.026393395789918603,0.09351565911574138,0.20050069430798015,1.0,0.0,N/A,N/A,0.13855946973669295,0.026393395789918603,0.09351565911574138,0.20050069430798015,285878.96196895,57,58694.56813213081
"4 - Female, Black, Not Hisp",Overall,2,0.04517223827728782,0.011599797380390147,0.026825039779798544,0.07509976634157493,1.0,0.0,N/A,N/A,0.04517223827728782,0.011599797380390147,0.026825039779798544,0.07509976634157493,93200.36092131,26,23996.221324013302
"4 - Female, Black, Not Hisp",Overall,3 - 3 or more,0.010626182383312355,0.006688144678885814,0.002983943939051314,0.0371125441000008,1.0,0.0,N/A,N/A,0.010626182383312355,0.006688144678885814,0.002983943939051314,0.0371125441000008,21924.174473292,9,13808.328875491547
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.8585469104269833,0.023720565670397067,0.8039172752608615,0.8998524877431017,0.8585469104269833,0.023720565670397067,0.8039172752608615,0.8998524877431017,1.0,0.0,N/A,N/A,1771372.9709050567,335,148058.57723872794
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,0,0.7010285376812878,0.029593299706183344,0.6384392213373195,0.7569085292432952,0.8701488282768538,0.026301716303655968,0.8076362989553968,0.9144973053036294,0.8165291018665987,0.030062862038691553,0.7483705296594261,0.8694463547879274,1446377.5810038745,257,136297.84444709535
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,1,0.10851276515623408,0.023570433381082702,0.0694341138701275,0.1656698793254938,0.7831493968794976,0.07806748985455521,0.5892341956682909,0.9009146715284725,0.12639118939030036,0.026736079476288387,0.0816902209688332,0.19047890983359322,223885.93664652001,47,50764.27853826529
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,2,0.039185515645890165,0.013216297576402022,0.019752221115663098,0.07625106731955099,0.8674689840550202,0.11844996402724502,0.4524803030310258,0.9810752823798252,0.045641671025759015,0.015290007393704097,0.023083861359858147,0.08825185668538933,80848.42240196999,23,26948.64045080488
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.009820091943571186,0.006655392433713271,0.0025018454542418507,0.037735405189010966,0.9241411063104775,0.08569553238253616,0.5111798611021428,0.993003003759311,0.011438037717341892,0.007724143705274406,0.0029254208426982902,0.04363723348795803,20261.030852692,8,13749.233716559449
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.14145308957301655,0.02372056567039707,0.1001475122568982,0.19608272473913838,0.14145308957301655,0.02372056567039707,0.1001475122568982,0.19608272473913838,1.0,0.0,N/A,N/A,291849.142402759,58,60191.016586713005
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.10461357192141886,0.02199385797357166,0.06795109886848541,0.15770990048080344,0.12985117172314622,0.02630171630365597,0.08550269469637069,0.1923637010446032,0.7395637114551568,0.08366122872404588,0.5427130955826894,0.8717067635668844,215841.034940389,44,52524.86900186132
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.030046704580458876,0.012109214524500393,0.013267965265570652,0.06661152614793645,0.21685060312050247,0.07806748985455521,0.09908532847152751,0.410765804331709,0.21241462219847163,0.08064643488192388,0.09290395110962935,0.41527975041019477,61993.025322429996,10,25874.75577636872
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.005986722631397655,0.004914285561237678,0.0011453596758600048,0.03066398922125238,0.1325310159449797,0.11844996402724497,0.0189247176201748,0.5475196969689742,0.04232302489446421,0.03403446037474991,0.008116051405991651,0.19269449034389505,12351.93851934,3,10288.494431912783
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0008060904397411684,0.0008090887223840333,0.00010725816271520142,0.006030648834238966,0.07585889368952246,0.08569553238253615,0.006996996240688947,0.48882013889785725,0.005698641451907441,0.005786682718371553,0.0007363323146841876,0.04267487841127817,1663.1436206,1,1663.1436206
"5 - Male, Hispanic",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3693582.4552168264,573,304540.8441117155
"5 - Male, Hispanic",Overall,0,0.9205415405751346,0.01797309561403807,0.8761195897231573,0.9499444252036496,1.0,0.0,N/A,N/A,0.9205415405751346,0.01797309561403807,0.8761195897231573,0.9499444252036496,3400096.0835665856,533,281760.3745564945
"5 - Male, Hispanic",Overall,1,0.06365295441798478,0.018597856593036026,0.03505045542468217,0.11286610917571746,1.0,0.0,N/A,N/A,0.06365295441798478,0.018597856593036026,0.03505045542468217,0.11286610917571746,235107.43566098495,29,72752.74340888833
"5 - Male, Hispanic",Overall,2,0.0146270647554948,0.007160837412066482,0.005442524474418225,0.038707760110637444,1.0,0.0,N/A,N/A,0.0146270647554948,0.007160837412066482,0.005442524474418225,0.038707760110637444,54026.269752215994,9,27438.411942719504
"5 - Male, Hispanic",Overall,3 - 3 or more,0.0011784402513858277,0.001200013690978204,0.0001522054800456786,0.00906128354552495,1.0,0.0,N/A,N/A,0.0011784402513858277,0.001200013690978204,0.0001522054800456786,0.00906128354552495,4352.66623704,2,4245.558151816152
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,Overall,0.7935783161519525,0.022109521832536116,0.7456486251074338,0.8344810704419018,0.7935783161519525,0.022109521832536116,0.7456486251074338,0.8344810704419018,1.0,0.0,N/A,N/A,2931146.945379364,436,282269.16465097555
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,0,0.722705641213032,0.028386047051090834,0.6622683654215443,0.7759859306353876,0.7850874831368295,0.024780318178013787,0.7311708476251906,0.8306944718628901,0.9106922738481806,0.022939907033478098,0.8526573077699329,0.9472818807957238,2669372.876670682,405,266527.11675846926
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,1,0.0555175744376031,0.018519585553310035,0.028103969782174557,0.10673473796118894,0.8721916358043694,0.06859708583185635,0.6647368311606736,0.9591632523626954,0.06995853251989904,0.02351722524346132,0.03511733654762487,0.1345467745052185,205058.738898925,21,70991.6464651979
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,2,0.014176660249931288,0.007150787472632229,0.005119437711180352,0.03863549122151144,0.9692074580175551,0.0338768808730998,0.7630101378668833,0.9967607158720123,0.01786422330523554,0.008914956981272435,0.006512408335085864,0.04804650176992987,52362.663572715996,8,27410.919152983508
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.0011784402513858277,0.001200013690978204,0.0001522054800456786,0.00906128354552495,1.0,0.0,N/A,N/A,0.0014849703266844084,0.001524986918377817,0.00018842402677936589,0.011599550306067293,4352.66623704,2,4245.558151816152
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.20642168384804724,0.02210952183253611,0.16551892955809794,0.25435137489256593,0.20642168384804724,0.02210952183253611,0.16551892955809794,0.25435137489256593,1.0,0.0,N/A,N/A,762435.5098374619,137,82603.21016376863
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.19783589936210208,0.022619682896271986,0.15628109889135264,0.24720266746427091,0.21491251686316995,0.02478031817801377,0.1693055281371094,0.2688291523748088,0.9584065766449933,0.020061084172751112,0.8934552896567987,0.9844516226152472,730723.2068959019,128,81597.32878545589
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.008135379980381685,0.003975822480657333,0.0030395138076992323,0.021589657193160063,0.1278083641956308,0.06859708583185638,0.040836747637304716,0.3352631688393265,0.03941146021447226,0.019877634784074723,0.014090087126970461,0.10537440245707243,30048.69676206,8,15368.223326957417
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.0004504045055635127,0.0004557904131173363,5.897091705831251e-05,0.003431156831184177,0.030792541982444827,0.03387688087309979,0.0032392841279876784,0.23698986213311685,0.0021819631405345383,0.0022199134354979407,0.00028200380517398615,0.016669182869815148,1663.6061795,1,1663.6061795
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
"6 - Female, Hispanic",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3553507.2660283265,715,168617.80954166243
"6 - Female, Hispanic",Overall,0,0.7898128972415996,0.019201098219448074,0.7486605563559382,0.825795125357421,1.0,0.0,N/A,N/A,0.7898128972415996,0.019201098219448074,0.7486605563559382,0.825795125357421,2806605.869150908,571,143955.7512502285
"6 - Female, Hispanic",Overall,1,0.13018981309073122,0.015940731583477554,0.10137637535687108,0.16568275921349687,1.0,0.0,N/A,N/A,0.13018981309073122,0.015940731583477554,0.10137637535687108,0.16568275921349687,462630.4467807831,83,63942.66853346893
"6 - Female, Hispanic",Overall,2,0.06260954901266311,0.013428135479801316,0.04047558032706424,0.09564096116038384,1.0,0.0,N/A,N/A,0.06260954901266311,0.013428135479801316,0.04047558032706424,0.09564096116038384,222483.487339255,48,47494.38882242405
"6 - Female, Hispanic",Overall,3 - 3 or more,0.017387740655006013,0.00832932937925108,0.006602749375289951,0.044991189010573904,1.0,0.0,N/A,N/A,0.017387740655006013,0.00832932937925108,0.006602749375289951,0.044991189010573904,61787.462757379995,13,30084.20131194793
