RC-COMBINED GENDER BY RACE INDICATOR,RC-ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"1 - Male, White, Not Hisp",Overall,3 - 3 or more,0.11670193290574182,0.009632055993506854,0.09870297923880247,0.137482419957621,1.0,0.0,N/A,N/A,0.11670193290574182,0.009632055993506854,0.09870297923880247,0.137482419957621,1944869.4191794542,297,173186.32540406162
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.5287335791600881,0.019494746788023903,0.4894807324811043,0.5676342620348876,0.5287335791600881,0.019494746788023903,0.4894807324811043,0.5676342620348876,1.0,0.0,N/A,N/A,8811488.750853077,1230,375401.44311045506
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,0,0.2153071876761234,0.011569010002488115,0.1929795940277981,0.23945157859671348,0.4615847547476164,0.023458305441068476,0.41494664409872856,0.5089051317358586,0.40721300133452165,0.018694755937366563,0.3702711401420539,0.4452346711095641,3588152.7804602566,470,212824.74167912937
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,1,0.10533114213627874,0.011568332666065773,0.08425328256297644,0.13092818610263326,0.5382674134237202,0.04448247801642084,0.4486519406512093,0.6254762309183208,0.1992140206105331,0.01862771646075809,0.16441352342637416,0.23927127404329415,1755372.1016219254,226,199108.1806985861
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,2,0.12468455784278347,0.00999596973509814,0.10595315777302323,0.14618600462449535,0.563774285519355,0.033604695242105895,0.4955104009183392,0.6297040064386178,0.23581736200838474,0.017962925351119312,0.20165853339749942,0.27377807256543735,2077902.03259273,320,167607.23445942422
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.08341069150490313,0.008999420255028335,0.06702497985845786,0.10335846387110964,0.7147327334524316,0.04215789632441958,0.623205509294009,0.7914665071071538,0.15775561604656155,0.01590197111380916,0.1283741711990296,0.1923774934510897,1390061.8361781742,214,150791.57104427114
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.4712664208399117,0.019494746788023903,0.4323657379651123,0.5105192675188956,0.4712664208399117,0.019494746788023903,0.4323657379651123,0.5105192675188956,1.0,0.0,N/A,N/A,7853782.943920754,948,477617.7326650136
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.2511449328967241,0.01670855008573635,0.2190931388485278,0.2861673888874381,0.5384152452523837,0.023458305441068476,0.4910948682641415,0.5850533559012716,0.5329149750349762,0.030422181926412876,0.4716224683119567,0.5932297920228831,4185398.54148965,478,298993.6335296919
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.0903543842572034,0.01079296546560196,0.07089166248389012,0.11450193187580195,0.46173258657628,0.04448247801642084,0.3745237690816793,0.551348059348791,0.1917267606212423,0.02016736807403875,0.15443636391266397,0.235513422219791,1505780.36246029,164,202218.72837254943
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.09647586228514567,0.009694847877193533,0.0786812084851066,0.1177804966707516,0.4362257144806463,0.033604695242105874,0.3702959935613836,0.504489599081662,0.2047161818005241,0.01984140618721014,0.1677220442507702,0.24744408308514962,1607796.4569695364,223,185228.67292811003
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.033291241400838695,0.0052922288762498335,0.024153062213532774,0.04572479994576217,0.2852672665475684,0.04215789632441958,0.20853349289284617,0.37679449070599097,0.07064208254325777,0.010136786857254266,0.052800249576661656,0.09391510951835687,554807.5830012799,83,94268.87647513395
"2 - Female, White, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,16796324.266487483,2537,490681.44548443006
"2 - Female, White, Not Hisp",Overall,0,0.38038530219800526,0.014052409205758759,0.3525915427957601,0.4089859094618916,1.0,0.0,N/A,N/A,0.38038530219800526,0.014052409205758759,0.3525915427957601,0.4089859094618916,6389074.88192353,933,302860.63143840356
"2 - Female, White, Not Hisp",Overall,1,0.22573662433115743,0.01497171367286922,0.19708758741973287,0.2572160342914439,1.0,0.0,N/A,N/A,0.22573662433115743,0.01497171367286922,0.19708758741973287,0.2572160342914439,3791545.5410883883,564,279426.9147566458
"2 - Female, White, Not Hisp",Overall,2,0.24908826347377822,0.012304896596091186,0.22519990317992877,0.27461248982993175,1.0,0.0,N/A,N/A,0.24908826347377822,0.012304896596091186,0.22519990317992877,0.27461248982993175,4183767.244281849,677,234010.96645411948
"2 - Female, White, Not Hisp",Overall,3 - 3 or more,0.14478980999706167,0.011571238691156076,0.12306075260819573,0.16961352177105338,1.0,0.0,N/A,N/A,0.14478980999706167,0.011571238691156076,0.12306075260819573,0.16961352177105338,2431936.599193759,363,205921.5153063929
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.6533364822993151,0.017693168844293134,0.6169989582619936,0.6879699582150675,0.6533364822993151,0.017693168844293134,0.6169989582619936,0.6879699582150675,1.0,0.0,N/A,N/A,10973651.411825556,1623,449661.9570587689
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,0,0.22347545628261464,0.014572850479134175,0.19557259444876632,0.25410178671871286,0.5874976109520841,0.02788212969550268,0.5305971876378787,0.6421524083892008,0.342052621179408,0.01968194135338629,0.30368343101315437,0.3826058823454283,3753566.229324043,532,256209.85397014933
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,1,0.15073704630411902,0.012268620540915199,0.1277137298427469,0.1770683217536511,0.6677562701699064,0.031275963951631604,0.6022626581666386,0.7273476489604731,0.2307188568035014,0.01839469170154955,0.19585229380482522,0.2697106703803841,2531828.3086965214,362,238702.2225623803
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,2,0.16415804986689894,0.010392113948788978,0.14433580861065579,0.18611045739712603,0.6590356670264395,0.030134441130057907,0.596196460677014,0.7167419969856671,0.25126111018501596,0.014426032991439354,0.22340769270205801,0.28132916074608033,2757251.836518657,448,190731.36132875347
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.1149659298456822,0.010278603468155977,0.09587747267841015,0.13727772070981253,0.794019481398693,0.033760855470963545,0.7180309710758995,0.8537020987037364,0.17596741183207415,0.014745989608819293,0.14827808845301735,0.20756730467885845,1931005.0372863295,281,178006.58357942387
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.3466635177006879,0.01769316884429314,0.31203004178493543,0.38300104173800936,0.3466635177006879,0.01769316884429314,0.31203004178493543,0.38300104173800936,1.0,0.0,N/A,N/A,5822672.854661977,914,333701.173330234
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.1569098459153905,0.011127116781222291,0.13583220805273866,0.18057474736302176,0.41250238904791564,0.02788212969550268,0.35784759161079877,0.4694028123621211,0.45262866700287674,0.026627061353009848,0.3998905642862346,0.5064522414926245,2635508.6525994856,401,213920.43424534955
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.07499957802703831,0.008615579808436177,0.05942630580840421,0.09424505783846157,0.3322437298300932,0.0312759639516316,0.2726523510395265,0.39773734183336096,0.21634690181559157,0.022158382065721034,0.17514481736519155,0.2641378025062232,1259717.232391865,202,136566.43860847235
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.08493021360687929,0.009013518189048473,0.06848992661180302,0.10487252896423611,0.3409643329735605,0.030134441130057903,0.28325800301433285,0.40380353932298596,0.24499322619869313,0.022257565990556265,0.20307496405256223,0.2923895186079543,1426515.407763192,229,154819.7088892926
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.029823880151379448,0.005501435275454047,0.020551315440840896,0.0430960568983072,0.20598051860130687,0.033760855470963545,0.14629790129626363,0.2819690289241003,0.08603120498283766,0.014234079489563395,0.06141676733582885,0.11925710475104725,500931.561907429,82,94890.84791415696
"3 - Male, Black, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3140974.9516512905,253,289960.3654652732
"3 - Male, Black, Not Hisp",Overall,0,0.5589642639759036,0.041244144753205515,0.4752505159177729,0.6394547016362211,1.0,0.0,N/A,N/A,0.5589642639759036,0.041244144753205515,0.4752505159177729,0.6394547016362211,1755692.7520165131,136,221754.43165725938
"3 - Male, Black, Not Hisp",Overall,1,0.16387533080216196,0.037674161208210835,0.10138479670026031,0.25399612855233816,1.0,0.0,N/A,N/A,0.16387533080216196,0.037674161208210835,0.10138479670026031,0.25399612855233816,514728.3092431599,40,130830.67447735697
"3 - Male, Black, Not Hisp",Overall,2,0.15148833017451122,0.026919249423545625,0.10492936369085777,0.2137722609077684,1.0,0.0,N/A,N/A,0.15148833017451122,0.026919249423545625,0.10492936369085777,0.2137722609077684,475821.0505456201,40,95829.34087928766
"3 - Male, Black, Not Hisp",Overall,3 - 3 or more,0.12567207504742275,0.03229983250164566,0.0737670164421162,0.20597747117523346,1.0,0.0,N/A,N/A,0.12567207504742275,0.03229983250164566,0.0737670164421162,0.20597747117523346,394732.839845996,37,97471.08843958544
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.7763088534462155,0.03330305540665857,0.7024694429489853,0.8360988499358305,0.7763088534462155,0.03330305540665857,0.7024694429489853,0.8360988499358305,1.0,0.0,N/A,N/A,2438366.6634196956,192,207406.36243982913
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,0,0.432479061072681,0.041815116071469496,0.3511617305409699,0.5176050018487098,0.7737150457463319,0.05084834991289674,0.6561230707318478,0.8596942239538237,0.5570966492946794,0.04767614870626096,0.4604042892708369,0.649647362730273,1358405.8979429598,98,181193.54242180858
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,1,0.14738758290304105,0.03728149477638816,0.08697612664981547,0.23878535699486936,0.8993884691587551,0.06922838415973706,0.6578668351336079,0.9765027428844649,0.18985688782081164,0.04626651047850829,0.11353645202790211,0.30011198868458344,462940.7060828799,35,127887.327464838
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,2,0.12085623930384778,0.02448547665937052,0.0796419208745348,0.17924498162390123,0.7977924052936888,0.0927889717539995,0.5541015224663516,0.9260713251037677,0.1556806144453188,0.03138832284822362,0.10244393632210627,0.229508482749449,379606.4204041601,30,75205.88627873585
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.07558597016664573,0.024693249980159242,0.038652641698793344,0.14257591351421023,0.6014539836166716,0.1288104198244214,0.3389887039737828,0.8162070595993136,0.09736584843919018,0.03214656842291097,0.04919456909139456,0.18359813449571893,237413.63898969593,29,72265.44216468741
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.22369114655378397,0.0333030554066586,0.1639011500641689,0.2975305570510143,0.22369114655378397,0.0333030554066586,0.1639011500641689,0.2975305570510143,1.0,0.0,N/A,N/A,702608.2882315933,61,143202.1754932441
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.12648520290322257,0.030292712672766474,0.07705168200883085,0.20073568837189984,0.22628495425366804,0.05084834991289674,0.14030577604617622,0.3438769292681522,0.5654457266274089,0.10170570387620124,0.3616804969370291,0.7492590911550353,397286.85407355323,38,108749.14136621903
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.01648774789912092,0.011420182057875325,0.004057765636405169,0.06452701394935577,0.10061153084124486,0.06922838415973706,0.023497257115535092,0.34213316486639206,0.0737076462485592,0.05113427906372496,0.017371688173856318,0.26370931987682517,51787.60316028,5,36115.78354829584
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.030632090870663427,0.015563854301998154,0.010907110934717358,0.0830341102954274,0.20220759470631128,0.09278897175399949,0.07392867489623238,0.4458984775336484,0.13693921884073448,0.0683508926048999,0.047310539207357345,0.33640862601511345,96214.63014146,10,53542.093518687165
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.050086104880777006,0.021152699280485625,0.021131706996620675,0.11408947426929966,0.39854601638332826,0.12881041982442143,0.18379294040068617,0.6610112960262172,0.22390740828329733,0.08600267578878087,0.09646768826650165,0.4380758796688027,157319.2008563,8,68002.47019458559
"4 - Female, Black, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,4012322.4104753486,355,317420.177586278
"4 - Female, Black, Not Hisp",Overall,0,0.4748484202269571,0.039591591322849215,0.39661571398173895,0.5543355399284599,1.0,0.0,N/A,N/A,0.4748484202269571,0.039591591322849215,0.39661571398173895,0.5543355399284599,1905244.958055436,170,214726.7297009524
"4 - Female, Black, Not Hisp",Overall,1,0.27134285813822795,0.035431559311272086,0.20623637744300674,0.3479919598019638,1.0,0.0,N/A,N/A,0.27134285813822795,0.035431559311272086,0.20623637744300674,0.3479919598019638,1088715.0306304453,84,177407.79873662168
"4 - Female, Black, Not Hisp",Overall,2,0.11159757461074826,0.020003880710383438,0.07728745457122935,0.15852221047843829,1.0,0.0,N/A,N/A,0.11159757461074826,0.020003880710383438,0.07728745457122935,0.15852221047843829,447765.4495654,56,84748.26686159894
"4 - Female, Black, Not Hisp",Overall,3 - 3 or more,0.1422111470240676,0.02957150726509333,0.09246097906286849,0.2124633694530803,1.0,0.0,N/A,N/A,0.1422111470240676,0.02957150726509333,0.09246097906286849,0.2124633694530803,570596.972224071,45,123729.05120588058
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.8249659705920646,0.023614098460826224,0.7723960543938762,0.8674770310563119,0.8249659705920646,0.023614098460826224,0.7723960543938762,0.8674770310563119,1.0,0.0,N/A,N/A,3310029.451686088,293,300733.36949348456
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,0,0.3959853554079256,0.03626005512800392,0.32591477157885623,0.4706034951293811,0.8339194962861236,0.04053084632460957,0.7361138517855881,0.9003806711873831,0.4800020479920323,0.041564131676740064,0.3978322545355014,0.5632681971243158,1588820.9157232658,139,200470.55233041948
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,1,0.21337928287714933,0.031384592189078055,0.15706388633095655,0.28310503512892415,0.7863825285147151,0.05536193140449806,0.6550487133809905,0.8770953124252561,0.25865222382931813,0.03716226097899139,0.1911966534398904,0.339904999119852,856146.4786191451,65,153922.05989331496
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,2,0.10222829613441156,0.018708184113081658,0.07029694619139795,0.14638030384439651,0.9160440671850021,0.06389609049640814,0.6728322334766618,0.9830188085872809,0.1239181975724938,0.023200472119187986,0.08431757314150842,0.17849222943721385,410172.88356481,51,79226.94628811319
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.11337303617257898,0.024848582731503314,0.0722078239443022,0.1736147735682813,0.7972162417998915,0.07593217810395365,0.6048163522061775,0.9098985857391965,0.137427530606157,0.029355780707199373,0.08832776545564491,0.2076056448928005,454889.17377887096,38,103991.01126844081
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.17503402940793536,0.02361409846082622,0.13252296894368798,0.22760394560612368,0.17503402940793536,0.02361409846082622,0.13252296894368798,0.22760394560612368,1.0,0.0,N/A,N/A,702292.9587892602,62,96584.21374970481
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.07886306481903148,0.02103946445913258,0.045667480725315096,0.13282990696264343,0.16608050371387637,0.04053084632460957,0.09961932881261683,0.2638861482144119,0.4505584718913872,0.10544493628017398,0.2584674395709521,0.6586132189702504,316424.04233217007,31,82489.28951362913
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.05796357526107856,0.016957829952815952,0.03192222413179331,0.10298878195148164,0.21361747148528468,0.05536193140449806,0.12290468757474383,0.3449512866190093,0.33115603552717343,0.08507332359651827,0.18626963837317714,0.5171211827709036,232568.5520113,19,70051.4014657289
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.009369278476336682,0.007551443505234062,0.0018419743990826982,0.04623245580726257,0.08395593281499777,0.06389609049640814,0.016981191412719036,0.32716776652333857,0.05352832536638111,0.0416045833901636,0.010750838653214505,0.22739177220537665,37592.56600059,5,30352.789363436517
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.02883811085148859,0.012904916794438252,0.011631876120619647,0.06970142679922389,0.20278375820010844,0.07593217810395367,0.09010141426080344,0.39518364779382253,0.16475716721505804,0.0715894063026806,0.06487889824691476,0.3593132596530701,115707.79844520001,7,52041.826855551255
"5 - Male, Hispanic",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,6048220.560873369,428,477819.86543038726
"5 - Male, Hispanic",Overall,0,0.38402809402701704,0.03549903274577999,0.31563406821493967,0.457338466313019,1.0,0.0,N/A,N/A,0.38402809402701704,0.03549903274577999,0.31563406821493967,0.457338466313019,2322686.614247216,176,261018.82665339293
"5 - Male, Hispanic",Overall,1,0.20024039395820517,0.027023626285048993,0.15139158415171944,0.26002145348140215,1.0,0.0,N/A,N/A,0.20024039395820517,0.027023626285048993,0.15139158415171944,0.26002145348140215,1211098.0678554,82,185661.41470148342
"5 - Male, Hispanic",Overall,2,0.2544059960625626,0.035807182787731616,0.1893234821221164,0.33268022002337083,1.0,0.0,N/A,N/A,0.2544059960625626,0.035807182787731616,0.1893234821221164,0.33268022002337083,1538703.5761950603,103,280276.8619102812
"5 - Male, Hispanic",Overall,3 - 3 or more,0.1613255159522146,0.026256404258591708,0.11525199018025602,0.22121239459656067,1.0,0.0,N/A,N/A,0.1613255159522146,0.026256404258591708,0.11525199018025602,0.22121239459656067,975732.3025756889,67,162713.00401443779
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,Overall,0.7145811040054142,0.028256822028876673,0.6546322680752203,0.7678148064715915,0.7145811040054142,0.028256822028876673,0.6546322680752203,0.7678148064715915,1.0,0.0,N/A,N/A,4321944.1256571375,297,334681.88065938087
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,0,0.255693637899014,0.03489266417173779,0.1920527954176802,0.33176366401914037,0.6658201362763463,0.04749782248305446,0.5647772512058393,0.7536374101915858,0.3578231168803432,0.046342033230001196,0.27093160775610176,0.4551833801901846,1546491.5180253265,117,208813.73495321872
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,1,0.14066477671412958,0.021646762359641917,0.102525742726635,0.18998794808218147,0.7024795244035007,0.051658267397275165,0.5896902472383619,0.7950406186743956,0.19684928124416765,0.029739462585783402,0.14381906855453908,0.26341723833658137,850771.5947130601,57,136034.65008466746
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,2,0.19258005489964425,0.030924551023382152,0.13790557425394767,0.26233483197209045,0.7569792295787151,0.06317803421261424,0.6097802527703362,0.861283231020569,0.26950062605935504,0.0436219457079426,0.1912035193841113,0.3653758434147117,1164766.6476581504,77,239646.64460216448
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.12564263449262614,0.029745145312354494,0.07699515476434325,0.19841931684346012,0.7788143974065584,0.07906231567015509,0.5834407222923089,0.8984962764147668,0.17582697581613377,0.039802130526003836,0.10943163952036325,0.2702804162427063,759914.365260599,46,177540.44531184155
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.28541889599458564,0.028256822028876676,0.23218519352840838,0.34536773192477954,0.28541889599458564,0.028256822028876676,0.23218519352840838,0.34536773192477954,1.0,0.0,N/A,N/A,1726276.4352162303,131,247586.04539620274
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.12833445612800318,0.01760012783311133,0.09693265195385918,0.16801637634670785,0.33417986372365405,0.04749782248305445,0.2463625898084145,0.435222748794161,0.44963545837006413,0.052770828526352315,0.3474055865924153,0.5563040555950578,776195.0962218901,59,138430.55253905687
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.05957561724407558,0.013081716621727994,0.038123041817596556,0.09194602902048599,0.29752047559649925,0.051658267397275165,0.2049593813256044,0.4103097527616381,0.20873045926575837,0.0405092940104429,0.1388069982407681,0.3015441218838641,360326.4731423399,25,89386.2978688419
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.06182594116291836,0.018596887739944425,0.03345294971476562,0.11148763211190517,0.243020770421285,0.06317803421261424,0.13871676897943103,0.3902197472296638,0.2166147442602791,0.05868515177801141,0.12130523120385409,0.3564327959895003,373936.92853691,26,114617.3998847481
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.03568288145958846,0.010492551417764227,0.019661785446377172,0.06390749973695732,0.22118560259344158,0.0790623156701551,0.10150372358523323,0.416559277707691,0.1250193381038982,0.03386652280166015,0.07125463911331689,0.2101714887622955,215817.93731509004,21,67419.16209344701
"6 - Female, Hispanic",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,5398724.934612095,525,360543.4723898545
"6 - Female, Hispanic",Overall,0,0.30212617334464736,0.03058400865270912,0.24443013045158904,0.3668290661231367,1.0,0.0,N/A,N/A,0.30212617334464736,0.03058400865270912,0.24443013045158904,0.3668290661231367,1631096.1054346839,166,203298.42493426552
"6 - Female, Hispanic",Overall,1,0.21103671355130485,0.02746639235865443,0.16110546132701642,0.2714359121302218,1.0,0.0,N/A,N/A,0.21103671355130485,0.02746639235865443,0.16110546132701642,0.2714359121302218,1139329.1675680198,112,175115.58047793875
"6 - Female, Hispanic",Overall,2,0.3131165285106909,0.029280047825778983,0.2574943742947205,0.37469060939487353,1.0,0.0,N/A,N/A,0.3131165285106909,0.029280047825778983,0.2574943742947205,0.37469060939487353,1690430.009909846,164,155018.95849437139
