RC-COMBINED GENDER BY RACE INDICATOR,ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,RECODED # R's CHILDREN < 18 IN HOUSEHOLD,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
"1 - Male, White, Not Hisp",Overall,1,0.1697989923500532,0.0034072358292462582,0.16306463545665437,0.17675273309068412,1.0,0.0,N/A,N/A,0.1697989923500532,0.0034072358292462582,0.16306463545665437,0.17675273309068412,1796512.0208883975,3764,39747.81680045486
"1 - Male, White, Not Hisp",Overall,2,0.1669279543848895,0.0032377766126621787,0.16052557931921452,0.17353289547658438,1.0,0.0,N/A,N/A,0.1669279543848895,0.0032377766126621787,0.16052557931921452,0.17353289547658438,1766135.7851672205,3795,39360.65278357394
"1 - Male, White, Not Hisp",Overall,3 - 3 or more,0.08319157387102881,0.0022449219082370554,0.0787922031995824,0.08781316854107601,1.0,0.0,N/A,N/A,0.08319157387102881,0.0022449219082370554,0.0787922031995824,0.08781316854107601,880185.8033869631,2038,24279.652745450443
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.4778527219825098,0.004042918086124771,0.46973884666953686,0.48597830160911154,0.4778527219825098,0.004042918086124771,0.46973884666953686,0.48597830160911154,1.0,0.0,N/A,N/A,5055790.657968244,10699,71429.26991418586
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,0,0.2620554001613845,0.003673124587751806,0.25474496146585407,0.26949976333656395,0.45175619196657274,0.005876624256767242,0.43998194456110956,0.46358469649042583,0.5484020245279176,0.005692446803684611,0.5369448415562708,0.5598081267108754,2772605.8324191174,5615,48047.45764959619
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,1,0.0832785487932471,0.002460618239617925,0.07846771663669178,0.08835605190299588,0.4904537279088335,0.009927450499393278,0.470539588729352,0.510398210642647,0.17427660231324418,0.004937962220074918,0.16457993725987818,0.18441845701262427,881106.0178777467,1920,27604.59175776869
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,2,0.08871088838984567,0.0023388482264668034,0.08412408935476574,0.09352224155493119,0.5314321901130052,0.010950767100431134,0.5093900586996188,0.5533523435264425,0.18564483220227976,0.004798072294140251,0.17620008149524416,0.19547571592570803,938581.4083483681,2043,28138.265488112444
"1 - Male, White, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.04380788463803105,0.0016686747060130611,0.04057594640501654,0.04728456464390249,0.526590405729624,0.015401348129117342,0.4955933749130382,0.5573838154189155,0.09167654095655542,0.0034169267510119443,0.08504052062190062,0.09877449137549474,463497.399322996,1121,18583.22657277531
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.5221472780174945,0.004042918086124776,0.5140216983908927,0.5302611533304673,0.5221472780174945,0.004042918086124776,0.5140216983908927,0.5302611533304673,1.0,0.0,N/A,N/A,5524437.151539381,10845,66559.2182734218
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.318026079232643,0.004367277870398031,0.309319410842312,0.32686184120678274,0.5482438080334169,0.005876624256767256,0.5364153035095638,0.5600180554388801,0.6090735174185616,0.006365558867031822,0.5962156972654364,0.6217816336999601,3364788.36764587,6332,59918.34756252766
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.08652044355680646,0.002327810621796231,0.08195783349032926,0.09131179119402252,0.5095462720911687,0.009927450499393281,0.4896017893573551,0.5294604112706502,0.16570122492127137,0.004489428326660239,0.1568794325834202,0.17491617541835502,915406.0030106546,1844,25727.23223418511
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.07821706599504415,0.0025252270283977647,0.07329313076445368,0.08344201267090141,0.4685678098869966,0.010950767100431132,0.44664765647355936,0.49060994130038293,0.14979885807701843,0.004669137202361386,0.14066040640158325,0.15942087619707293,827554.3768188556,1752,27049.88571248381
"1 - Male, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.039383689232997815,0.0017320618152150107,0.03604836365797908,0.04301384093245781,0.47340959427037665,0.01540134812911734,0.44261618458108515,0.5044066250869625,0.07542639958314265,0.0032862752433586253,0.06908528017585966,0.08229809544969834,416688.4040639677,917,17821.036045166755
"2 - Female, White, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,10750639.774029426,24454,104041.58383553034
"2 - Female, White, Not Hisp",Overall,0,0.37786896156216143,0.004943574599686728,0.36799191947953847,0.3878484194086321,1.0,0.0,N/A,N/A,0.37786896156216143,0.004943574599686728,0.36799191947953847,0.3878484194086321,4062333.0875413693,8649,71283.77275230798
"2 - Female, White, Not Hisp",Overall,1,0.21747487814624972,0.003100298338983677,0.21131214382014782,0.22376635006686965,1.0,0.0,N/A,N/A,0.21747487814624972,0.003100298338983677,0.21131214382014782,0.22376635006686965,2337994.074851275,5381,37189.754694170726
"2 - Female, White, Not Hisp",Overall,2,0.25323777371795975,0.0036547573533607636,0.24596753062865698,0.2606486264029277,1.0,0.0,N/A,N/A,0.25323777371795975,0.0036547573533607636,0.24596753062865698,0.2606486264029277,2722468.082418962,6380,45118.19153396749
"2 - Female, White, Not Hisp",Overall,3 - 3 or more,0.1514183865736263,0.0029562252961663513,0.14557578836631066,0.15745226261464515,1.0,0.0,N/A,N/A,0.1514183865736263,0.0029562252961663513,0.14557578836631066,0.15745226261464515,1627844.52921779,4044,35512.68616458731
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.576113624053859,0.004435678045510524,0.5671804875009826,0.5849972918410001,0.576113624053859,0.004435678045510524,0.5671804875009826,0.5849972918410001,1.0,0.0,N/A,N/A,6193590.041113652,14302,73084.05322792522
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,0,0.20095378522754975,0.0038770863543965846,0.1932792368929977,0.208854173891446,0.5318081283966262,0.007673420748421485,0.5163701418921477,0.5471854606943598,0.3488092918433799,0.006423272589167061,0.33602102709837683,0.3618190390453641,2160381.7562090633,4709,46927.26106915784
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,1,0.12669419884826566,0.0026482380174791694,0.12146982246248447,0.13210948471876016,0.5825693520474814,0.00858389562006373,0.5652338685600078,0.5997031354239525,0.21991182565129105,0.004101565113333694,0.21178446810747786,0.2282607540286478,1362043.693276958,3095,29280.32434649836
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,2,0.15285144592707242,0.003203224709872924,0.14652795315927697,0.15939686602206463,0.6035886498406384,0.008781562147143514,0.5858227424969763,0.6210854037661288,0.26531475657791914,0.004856631518735176,0.2556751513552254,0.27518343339086004,1643250.834101493,3910,36630.823458137034
"2 - Female, White, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.09561419405097252,0.0024006815237192815,0.09089981229793251,0.10054603805080092,0.6314569598486686,0.010021738547494052,0.6111090241187632,0.6513476476263905,0.1659641259274123,0.004156650138422936,0.15778256699518425,0.17448203629146367,1027913.7575261529,2588,28655.464110350014
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.42388637594613776,0.004435678045510529,0.4150027081589967,0.4328195124990142,0.42388637594613776,0.004435678045510529,0.4150027081589967,0.4328195124990142,1.0,0.0,N/A,N/A,4557049.732915739,10152,67864.55586024291
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.1769151763346108,0.0037439941161830546,0.16952017207236508,0.18456108268347085,0.4681918716033714,0.007673420748421488,0.45281453930563786,0.4836298581078498,0.41736462027052973,0.007359132373125043,0.4026617475084082,0.43221589838633984,1901951.3313322961,3940,47617.95709438773
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.09078067929798397,0.0022291286813308953,0.08640162259495801,0.09535851227896172,0.41743064795251833,0.00858389562006373,0.40029686457604724,0.4347661314399918,0.21416276731083064,0.005335194847728154,0.2036417524773208,0.22507371732679574,975950.3815743163,2286,25581.123256333638
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.10038632779088798,0.002597983842348818,0.09528728113744231,0.10572634928978736,0.3964113501593642,0.008781562147143518,0.3789145962338739,0.4141772575030263,0.23682367135961888,0.0053205807536893125,0.2263037369798208,0.24767608628592022,1079217.248317476,2470,29540.80283357169
"2 - Female, White, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.055804192522653596,0.0018718497384339144,0.052161475820520366,0.05968528080380325,0.3685430401513302,0.01002173854749405,0.3486523523736082,0.3888909758812355,0.13164894105901745,0.004154193815102918,0.12352696724333403,0.14021950552867377,599930.7716916353,1456,20174.561989631777
"3 - Male, Black, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,2044379.7762476369,3758,51626.803844775866
"3 - Male, Black, Not Hisp",Overall,0,0.6090094432280732,0.01161173663819642,0.5854539065818708,0.6320676748777665,1.0,0.0,N/A,N/A,0.6090094432280732,0.01161173663819642,0.5854539065818708,0.6320676748777665,1245046.5892793061,2278,37775.66503091324
"3 - Male, Black, Not Hisp",Overall,1,0.15128367639602872,0.008621015029617785,0.1347695154371588,0.16942517355881548,1.0,0.0,N/A,N/A,0.15128367639602872,0.008621015029617785,0.1347695154371588,0.16942517355881548,309281.2885004331,571,20080.265703824152
"3 - Male, Black, Not Hisp",Overall,2,0.13417725002890457,0.007649277249211261,0.11954257727238461,0.15029769739237658,1.0,0.0,N/A,N/A,0.13417725002890457,0.007649277249211261,0.11954257727238461,0.15029769739237658,274309.25639161514,513,16466.175778366425
"3 - Male, Black, Not Hisp",Overall,3 - 3 or more,0.10552963034699239,0.00698956781970004,0.09229171885198807,0.12041444009316109,1.0,0.0,N/A,N/A,0.10552963034699239,0.00698956781970004,0.09229171885198807,0.12041444009316109,215742.64207628014,396,15822.00133002843
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.7131124361983577,0.010196235965588113,0.6922041013455885,0.7331480197605283,0.7131124361983577,0.010196235965588113,0.6922041013455885,0.7331480197605283,1.0,0.0,N/A,N/A,1457872.6427546057,2657,45147.376511636874
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,0,0.4298465502739379,0.011964174351272616,0.4059989449636066,0.4540242464576368,0.7058126192518841,0.013880496830523835,0.6771847053031257,0.7329031043658211,0.6027752826265013,0.013947035008033069,0.5744535859034577,0.6304247265120336,878769.5942698518,1598,33534.56321571705
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,1,0.10839961788748075,0.007163308863011804,0.09482792727304006,0.12364834558175881,0.7165321498646916,0.02270100883053115,0.6688166651039541,0.7598415355715921,0.15200915365515874,0.009503863382301605,0.13388708694952428,0.17209671493861953,221609.98656213723,406,16113.861084456745
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,2,0.10139695897408746,0.006390345235328626,0.08926296653524998,0.11497216348102939,0.7556941206668377,0.022658736910163374,0.7073819012625732,0.7983041742217036,0.14218930119160497,0.009214518342734856,0.12466639493156714,0.16172015470324033,207293.89229963574,379,13889.524653180068
"3 - Male, Black, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.07346930906285067,0.006613780289525993,0.06124171564461336,0.08790965656275997,0.6961960240102798,0.03286823733409332,0.6264736604388484,0.7579327287566974,0.10302626252673375,0.009146213965350501,0.08605101975479462,0.12289989944837017,150199.16962297913,274,14537.7349836926
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.2868875638016432,0.010196235965588116,0.26685198023947265,0.30779589865441237,0.2868875638016432,0.010196235965588116,0.26685198023947265,0.30779589865441237,1.0,0.0,N/A,N/A,586507.133493033,1101,23536.33646893278
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.17916289295413682,0.009013741559893526,0.16176730618185373,0.1979872726713341,0.29418738074811845,0.013880496830523843,0.2670968956341815,0.32281529469687686,0.6245056097238559,0.017734384386372603,0.5882693805666932,0.6593991745371943,366276.9950094575,680,19344.927564970356
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.04288405850854805,0.004150690801619191,0.035279356554212854,0.0520395798011215,0.28346785013530895,0.022701008830531152,0.24015846442840835,0.3311833348960465,0.14948036764046868,0.014361835700576158,0.12286464366242486,0.18067413564523183,87671.30193829602,165,8965.040744388662
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.03278029105481697,0.0036502579177954877,0.02618990976027195,0.04095931051010073,0.24430587933316125,0.022658736910163377,0.20169582577829542,0.29261809873742584,0.11426180563714351,0.012509131331072754,0.09143914191913576,0.14189125485323706,67015.36409197912,134,7415.764234699431
"3 - Male, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.03206032128414171,0.003610410282,0.025550085289174768,0.040161017369239854,0.3038039759897201,0.03286823733409331,0.24206727124330252,0.3735263395611515,0.111752216998533,0.012048470498026254,0.08974418124809805,0.13833707858904934,65543.47245330099,122,7486.822323828607
"4 - Female, Black, Not Hisp",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,2452970.3693506415,5307,44318.19372882039
"4 - Female, Black, Not Hisp",Overall,0,0.2951867026079347,0.00831113676093787,0.2787718535409418,0.3121497765213605,1.0,0.0,N/A,N/A,0.2951867026079347,0.00831113676093787,0.2787718535409418,0.3121497765213605,724084.2349235836,1514,22935.583242055174
"4 - Female, Black, Not Hisp",Overall,1,0.23332307406468059,0.00762210731312573,0.21836415956057573,0.24898031868225448,1.0,0.0,N/A,N/A,0.23332307406468059,0.00762210731312573,0.21836415956057573,0.24898031868225448,572334.5871664666,1235,20363.621761442795
"4 - Female, Black, Not Hisp",Overall,2,0.23666247410878977,0.007296140262205904,0.22232195239675853,0.25162870740507,1.0,0.0,N/A,N/A,0.23666247410878977,0.007296140262205904,0.22232195239675853,0.25162870740507,580526.0365260746,1267,21639.32859884445
"4 - Female, Black, Not Hisp",Overall,3 - 3 or more,0.23482774921859376,0.00794430505894221,0.2192482511169189,0.2511581791705389,1.0,0.0,N/A,N/A,0.23482774921859376,0.00794430505894221,0.2192482511169189,0.2511581791705389,576025.5107345138,1291,23255.30650486568
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,Overall,0.7807928644426235,0.007742312618228521,0.7648461009682179,0.7959467226336815,0.7807928644426235,0.007742312618228521,0.7648461009682179,0.7959467226336815,1.0,0.0,N/A,N/A,1915261.7610781677,4106,39268.07307739937
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,0,0.22818872285642738,0.0072300324611657635,0.2139929771052586,0.24303499950851268,0.7730318501491117,0.012896379136456271,0.7460916909203497,0.7978879320377732,0.29225257203051164,0.008726373858513667,0.2750384749970394,0.3100832367945019,559740.1757867818,1144,18687.549787932574
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,1,0.18437388434954388,0.007010263271655808,0.17070722992668447,0.19887229285837862,0.7902085341908051,0.01630195668263952,0.7555934158404256,0.8210820123479119,0.23613674348978708,0.00866791871091857,0.2191719487310771,0.2539875429038882,452263.67519151315,956,18691.994474103296
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,2,0.18525220239265147,0.006660573520870819,0.17224542363886844,0.19900503109934845,0.7827696515481122,0.014709003918950272,0.7517812033111555,0.8108627092250162,0.23726164880476402,0.008294097580627002,0.22100708273633834,0.254321405189616,454418.1633261221,1003,18952.53770388892
"4 - Female, Black, Not Hisp",0 - Never used drug/used only marijuana,3 - 3 or more,0.18297805484399893,0.007112273501930552,0.16912289565397956,0.19769820242298883,0.7792011610760294,0.01569055739083381,0.7460845880460404,0.8091036745303547,0.2343490356749348,0.008774531468248647,0.21718649103624751,0.25243046680986936,448839.746773746,1003,20223.1195356
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,Overall,0.21920713555737756,0.00774231261822852,0.20405327736631967,0.23515389903178324,0.21920713555737756,0.00774231261822852,0.20405327736631967,0.23515389903178324,1.0,0.0,N/A,N/A,537708.6082724766,1201,21437.810596886065
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,0,0.06699797975150698,0.004367717553169202,0.058740511274795744,0.07632212151570006,0.22696814985088712,0.012896379136456275,0.20211206796222553,0.2539083090796492,0.30563776850215824,0.01614468346656135,0.2742048574410905,0.3389909886437306,164344.05913680088,370,11386.89644393963
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,1,0.048949189715137155,0.004177265441743774,0.04120906341139389,0.0580550838545403,0.20979146580919691,0.01630195668263952,0.17891798765209005,0.24440658415957628,0.2233010781819403,0.016027432320113673,0.19276494187722604,0.2571336369976433,120070.91197495461,279,10217.628565423405
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,2,0.05141027171613845,0.0038383887138846496,0.044225151529670985,0.05968983292158051,0.21723034845188854,0.014709003918950272,0.18913729077498456,0.24821879668884506,0.2345282765792165,0.01691997497844752,0.20226137810471312,0.27019922374970434,126107.87319995297,264,9756.325290414687
"4 - Female, Black, Not Hisp",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.05184969437459499,0.004126049435449942,0.04416131564024856,0.06079147075882968,0.2207988389239712,0.015690557390833807,0.1908963254696459,0.2539154119539602,0.236532876736685,0.01725708279562614,0.20363557392235365,0.27292337482388046,127185.76396076815,288,10409.45511066936
"5 - Male, Hispanic",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3808312.0064497474,6415,74117.65486543058
"5 - Male, Hispanic",Overall,0,0.503623987010521,0.010244909227816365,0.483051958920808,0.5241837521577061,1.0,0.0,N/A,N/A,0.503623987010521,0.010244909227816365,0.483051958920808,0.5241837521577061,1917957.2764682588,3204,55621.14230490476
"5 - Male, Hispanic",Overall,1,0.16810249910679537,0.006487658358533918,0.15547142829309044,0.1815391746134016,1.0,0.0,N/A,N/A,0.16810249910679537,0.006487658358533918,0.15547142829309044,0.1815391746134016,640186.7656626167,1049,26664.723449917445
"5 - Male, Hispanic",Overall,2,0.1880826023762745,0.005956570508182243,0.17640970720077703,0.20033999950157502,1.0,0.0,N/A,N/A,0.1880826023762745,0.005956570508182243,0.17640970720077703,0.20033999950157502,716277.23283388,1259,27766.274957623617
"5 - Male, Hispanic",Overall,3 - 3 or more,0.14019091150640803,0.006361750961792014,0.12789352822520272,0.15346265834378828,1.0,0.0,N/A,N/A,0.14019091150640803,0.006361750961792014,0.12789352822520272,0.15346265834378828,533890.7314849878,903,25390.72435361369
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,Overall,0.6351986539566127,0.009044964675959048,0.6168461748977168,0.6531663434095939,0.6351986539566127,0.009044964675959048,0.6168461748977168,0.6531663434095939,1.0,0.0,N/A,N/A,2419034.6603436866,4087,63308.634267854985
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,0,0.30633694829938934,0.00964296003160816,0.28731739218130753,0.32603955503593623,0.6082652061864355,0.01331396724814315,0.5812231177747452,0.6346587035487511,0.4822695174040997,0.012397338088267427,0.457433228740141,0.5071937214771304,1166626.6782277399,1968,46188.700834431664
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,1,0.108081529857438,0.005293865418834992,0.09789899223202829,0.1191832352992474,0.6429501669024796,0.01809046229705304,0.605852439008876,0.6784096160007418,0.1701539025377414,0.008072540897529288,0.15454796551425068,0.18698716586764866,411608.18783153803,670,20914.146741071065
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,2,0.13013732363983266,0.005565027050132994,0.11936191739064278,0.14172892709603457,0.6919157965471064,0.0200505675036987,0.6502564133612888,0.7306682777295137,0.20487657338254012,0.008613880001175387,0.18811618294332944,0.2227206008694324,495603.5321048113,862,24571.287314254936
"5 - Male, Hispanic",0 - Never used drug/used only marijuana,3 - 3 or more,0.09064285215995088,0.005062212687571154,0.08097551853099617,0.10133706629391362,0.6465672502301096,0.024913725595868887,0.5950796354815571,0.6948649737322139,0.14270000667561591,0.00791676728836064,0.12752483248164886,0.1593511748343885,345196.26217959035,587,20209.882857581342
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,Overall,0.3648013460433872,0.00904496467595905,0.346833656590406,0.3831538251022832,0.3648013460433872,0.00904496467595905,0.346833656590406,0.3831538251022832,1.0,0.0,N/A,N/A,1389277.3461060605,2328,39625.108227260986
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,0,0.1972870387111308,0.007426027786889798,0.18279530877576583,0.21262872269599048,0.3917347938135626,0.013313967248143141,0.365341296451247,0.41877688222525283,0.5408067729214647,0.016175511818440527,0.508189678125335,0.5730779406009361,751330.5982405155,1236,30165.837628199435
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,1,0.06002096924935709,0.0037213804531975123,0.052967804384476486,0.06794594611545028,0.3570498330975188,0.01809046229705304,0.3215903839992566,0.39414756099112236,0.16453055861865862,0.009302664148267133,0.1466867570787714,0.1840767342476019,228578.57783107768,379,14817.989908684616
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,2,0.05794527873644197,0.004206605443750841,0.05005189954460081,0.06699568305367448,0.3080842034528943,0.0200505675036987,0.269331722270487,0.34974358663871197,0.15884063851439387,0.010695064929002891,0.13851747662804445,0.18151732205017157,220673.7007290692,397,16333.899730061928
"5 - Male, Hispanic",1 - Illicit drug except for marijuana are ever used,3 - 3 or more,0.04954805934645735,0.004377577183819299,0.04145921492204957,0.05911773412633933,0.35343274976989175,0.02491372559586888,0.3051350262677875,0.4049203645184443,0.13582202994548273,0.01136733067467151,0.11456306846087053,0.1603116781817457,188694.46930539815,316,16679.991339970937
"6 - Female, Hispanic",Overall,Overall,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,1.0,0.0,N/A,N/A,3329151.7700999468,7108,62407.40099092081
"6 - Female, Hispanic",Overall,0,0.24345990483195423,0.007567195048174014,0.2285841035752739,0.2589787885973649,1.0,0.0,N/A,N/A,0.24345990483195423,0.007567195048174014,0.2285841035752739,0.2589787885973649,810514.973119665,1668,30250.121898887
"6 - Female, Hispanic",Overall,1,0.2150705109357698,0.006759719197799304,0.20180437265835194,0.22895858032119604,1.0,0.0,N/A,N/A,0.2150705109357698,0.006759719197799304,0.20180437265835194,0.22895858032119604,716002.372178118,1553,27231.726359844884
"6 - Female, Hispanic",Overall,2,0.2866495597465938,0.007069337334503035,0.2726632057692878,0.3010563907816099,1.0,0.0,N/A,N/A,0.2866495597465938,0.007069337334503035,0.2726632057692878,0.3010563907816099,954299.8892287432,2074,28828.159566448096
